wave,posterior,var,xwaveid
-2,0.0678,losatyh,0104827
-1,0.1235,losatyh,0104827
0,0.0764,losatyh,0104827
1,0.0836,losatyh,0104827
2,0.0565,losatyh,0104827
3,0.1031,losatyh,0104827
4,0.0505,losatyh,0104827
5,0.0552,losatyh,0104827
6,0.0616,losatyh,0104827
7,0,losatyh,0104827
8,0,losatyh,0104827
-6,0,lssupac,0104827
-5,0,lssupac,0104827
-4,0,lssupac,0104827
-3,0.0658,lssupac,0104827
-2,0.0933,lssupac,0104827
-1,0.0699,lssupac,0104827
0,0.0656,lssupac,0104827
1,0.0787,lssupac,0104827
2,0.0447,lssupac,0104827
3,0.0608,lssupac,0104827
4,0.0477,lssupac,0104827
5,0.0342,lssupac,0104827
6,0.0495,lssupac,0104827
7,0,lssupac,0104827
8,0,lssupac,0104827
-6,0,lssuplt,0104827
-5,0,lssuplt,0104827
-4,0,lssuplt,0104827
-3,0.0525,lssuplt,0104827
-2,0.0554,lssuplt,0104827
-1,0.041,lssuplt,0104827
0,0.0439,lssuplt,0104827
1,0.0424,lssuplt,0104827
2,0.0879,lssuplt,0104827
3,0.051,lssuplt,0104827
4,0.0503,lssuplt,0104827
5,0.0548,lssuplt,0104827
6,0.0585,lssuplt,0104827
7,0,lssuplt,0104827
8,0,lssuplt,0104827
-6,0,lssupnh,0104827
-5,0,lssupnh,0104827
-4,0,lssupnh,0104827
-3,0.0553,lssupnh,0104827
-2,0.0425,lssupnh,0104827
-1,0.0203,lssupnh,0104827
0,0.2753,lssupnh,0104827
1,0.072,lssupnh,0104827
2,0.1262,lssupnh,0104827
3,0.0679,lssupnh,0104827
4,0.191,lssupnh,0104827
5,0.0566,lssupnh,0104827
6,0.0717,lssupnh,0104827
7,0,lssupnh,0104827
8,0,lssupnh,0104827
-6,0,lssupvl,0104827
-5,0,lssupvl,0104827
-4,0,lssupvl,0104827
-3,0.027,lssupvl,0104827
-2,0.0215,lssupvl,0104827
-1,0.027,lssupvl,0104827
0,0.0264,lssupvl,0104827
1,0.0292,lssupvl,0104827
2,0.0331,lssupvl,0104827
3,0.0463,lssupvl,0104827
4,0.0314,lssupvl,0104827
5,0.0327,lssupvl,0104827
6,0.0371,lssupvl,0104827
7,0,lssupvl,0104827
8,0,lssupvl,0104827
-6,0,ghmh,0105021
-5,0,ghmh,0105021
-4,0,ghmh,0105021
-3,0.0793,ghmh,0105021
-2,0.0594,ghmh,0105021
-1,0.0496,ghmh,0105021
0,0.0728,ghmh,0105021
1,0.0429,ghmh,0105021
2,0.0677,ghmh,0105021
3,0.0627,ghmh,0105021
4,0.0889,ghmh,0105021
5,0.05,ghmh,0105021
6,0.0929,ghmh,0105021
7,0,ghmh,0105021
8,0,ghmh,0105021
-6,0,losat,0105021
-5,0,losat,0105021
-4,0,losat,0105021
-3,0.0786,losat,0105021
-2,0.1237,losat,0105021
-1,0.0875,losat,0105021
0,0.0873,losat,0105021
1,0.1692,losat,0105021
2,0.0439,losat,0105021
3,0.0422,losat,0105021
4,0.0339,losat,0105021
5,0.1123,losat,0105021
6,0.1023,losat,0105021
7,0,losat,0105021
8,0,losat,0105021
-6,0,losateo,0105021
-5,0,losateo,0105021
-4,0,losateo,0105021
-3,0.1368,losateo,0105021
-2,0.1063,losateo,0105021
-1,0.097,losateo,0105021
0,0.1055,losateo,0105021
1,0.089,losateo,0105021
2,0.1244,losateo,0105021
3,0.0682,losateo,0105021
4,0.0951,losateo,0105021
5,0.103,losateo,0105021
6,0.1449,losateo,0105021
7,0,losateo,0105021
8,0,losateo,0105021
-6,0,losatfs,0105021
-5,0,losatfs,0105021
-4,0,losatfs,0105021
-3,0.132,losatfs,0105021
-2,0.0721,losatfs,0105021
-1,0.0738,losatfs,0105021
0,0.0582,losatfs,0105021
1,0.0511,losatfs,0105021
2,0.0527,losatfs,0105021
3,0.0478,losatfs,0105021
4,0.047,losatfs,0105021
5,0.0441,losatfs,0105021
6,0.0654,losatfs,0105021
7,0,losatfs,0105021
8,0,losatfs,0105021
-6,0,losatft,0105021
-5,0,losatft,0105021
-4,0,losatft,0105021
-3,0.0406,losatft,0105021
-2,0.0344,losatft,0105021
-1,0.0426,losatft,0105021
0,0.0369,losatft,0105021
1,0.0716,losatft,0105021
2,0.0247,losatft,0105021
3,0.0225,losatft,0105021
4,0.0272,losatft,0105021
5,0.0269,losatft,0105021
6,0.0363,losatft,0105021
7,0,losatft,0105021
8,0,losatft,0105021
-6,0,losathl,0105021
-5,0,losathl,0105021
-4,0,losathl,0105021
-3,0.128,losathl,0105021
-2,0.1075,losathl,0105021
-1,0.0703,losathl,0105021
0,0.0579,losathl,0105021
1,0.1051,losathl,0105021
2,0.0396,losathl,0105021
3,0.0875,losathl,0105021
4,0.0537,losathl,0105021
5,0.1366,losathl,0105021
6,0.0968,losathl,0105021
7,0,losathl,0105021
8,0,losathl,0105021
-6,0,losatlc,0105021
-5,0,losatlc,0105021
-4,0,losatlc,0105021
-3,0.0076,losatlc,0105021
-2,0.005,losatlc,0105021
-1,0.0069,losatlc,0105021
0,0.0033,losatlc,0105021
1,0.0039,losatlc,0105021
2,0.0055,losatlc,0105021
3,0.0045,losatlc,0105021
4,0.0109,losatlc,0105021
5,0.0048,losatlc,0105021
6,0.007,losatlc,0105021
7,0,losatlc,0105021
8,0,losatlc,0105021
-6,0,losatnl,0105021
-5,0,losatnl,0105021
-4,0,losatnl,0105021
-3,0.0638,losatnl,0105021
-2,0.0483,losatnl,0105021
-1,0.0632,losatnl,0105021
0,0.1217,losatnl,0105021
1,0.0519,losatnl,0105021
2,0.058,losatnl,0105021
3,0.0558,losatnl,0105021
4,0.1189,losatnl,0105021
5,0.0724,losatnl,0105021
6,0.0764,losatnl,0105021
7,0,losatnl,0105021
8,0,losatnl,0105021
-6,0,losatsf,0105021
-5,0,losatsf,0105021
-4,0,losatsf,0105021
-3,0.0445,losatsf,0105021
-2,0.0655,losatsf,0105021
-1,0.0473,losatsf,0105021
0,0.0194,losatsf,0105021
1,0.0541,losatsf,0105021
2,0.0233,losatsf,0105021
3,0.069,losatsf,0105021
4,0.0256,losatsf,0105021
5,0.0371,losatsf,0105021
6,0.0271,losatsf,0105021
7,0,losatsf,0105021
8,0,losatsf,0105021
-6,0,losatyh,0105021
-5,0,losatyh,0105021
-4,0,losatyh,0105021
-3,0.098,losatyh,0105021
-2,0.0921,losatyh,0105021
-1,0.1103,losatyh,0105021
0,0.1129,losatyh,0105021
1,0.1745,losatyh,0105021
2,0.0558,losatyh,0105021
3,0.0807,losatyh,0105021
4,0.059,losatyh,0105021
5,0.0478,losatyh,0105021
6,0.1474,losatyh,0105021
7,0,losatyh,0105021
8,0,losatyh,0105021
-6,0,lssupac,0105021
-5,0,lssupac,0105021
-4,0,lssupac,0105021
-3,0.1496,lssupac,0105021
-2,0.1043,lssupac,0105021
-1,0.1068,lssupac,0105021
0,0.1954,lssupac,0105021
1,0.1355,lssupac,0105021
2,0.2025,lssupac,0105021
3,0.339,lssupac,0105021
4,0.0301,lssupac,0105021
5,0.4044,lssupac,0105021
6,0.1401,lssupac,0105021
7,0,lssupac,0105021
8,0,lssupac,0105021
-6,0,lssuplt,0105021
-5,0,lssuplt,0105021
-4,0,lssuplt,0105021
-3,0.0682,lssuplt,0105021
-2,0.054,lssuplt,0105021
-1,0.0637,lssuplt,0105021
0,0.0919,lssuplt,0105021
1,0.0888,lssuplt,0105021
2,0.096,lssuplt,0105021
3,0.1162,lssuplt,0105021
4,0.0359,lssuplt,0105021
5,0.0941,lssuplt,0105021
6,0.0726,lssuplt,0105021
7,0,lssuplt,0105021
8,0,lssuplt,0105021
-6,0,lssupnh,0105021
-5,0,lssupnh,0105021
-4,0,lssupnh,0105021
-3,0.2243,lssupnh,0105021
-2,0.1388,lssupnh,0105021
-1,0.7487,lssupnh,0105021
0,0.1097,lssupnh,0105021
1,0.4678,lssupnh,0105021
2,0.2,lssupnh,0105021
3,0.1829,lssupnh,0105021
4,0.1615,lssupnh,0105021
5,0.1236,lssupnh,0105021
6,0.1807,lssupnh,0105021
7,0,lssupnh,0105021
8,0,lssupnh,0105021
-6,0,lssupvl,0105021
-5,0,lssupvl,0105021
-4,0,lssupvl,0105021
-3,0.1043,lssupvl,0105021
-2,0.1618,lssupvl,0105021
-1,0.052,lssupvl,0105021
0,0.0632,lssupvl,0105021
1,0.0643,lssupvl,0105021
2,0.0969,lssupvl,0105021
3,0.06,lssupvl,0105021
4,0.0676,lssupvl,0105021
5,0.108,lssupvl,0105021
6,0.1108,lssupvl,0105021
7,0,lssupvl,0105021
8,0,lssupvl,0105021
-6,0,ghmh,0106713
-5,0,ghmh,0106713
-4,0,ghmh,0106713
-3,0.038,ghmh,0106713
-2,0.0334,ghmh,0106713
-1,0.0491,ghmh,0106713
0,0.0343,ghmh,0106713
1,0.0382,ghmh,0106713
2,0.0831,ghmh,0106713
3,0.0378,ghmh,0106713
4,0.016,ghmh,0106713
5,0.015,ghmh,0106713
6,0.024,ghmh,0106713
7,0,ghmh,0106713
8,0,ghmh,0106713
-6,0,losat,0106713
-5,0,losat,0106713
-4,0,losat,0106713
-3,0.0919,losat,0106713
-2,0.0775,losat,0106713
-1,0.0996,losat,0106713
0,0.1392,losat,0106713
1,0.2508,losat,0106713
2,0.0664,losat,0106713
3,0.0922,losat,0106713
4,0.077,losat,0106713
5,0.1875,losat,0106713
6,0.1121,losat,0106713
7,0,losat,0106713
8,0,losat,0106713
-6,0,losateo,0106713
-5,0,losateo,0106713
-4,0,losateo,0106713
-3,0.1438,losateo,0106713
-2,0.0668,losateo,0106713
-1,0.1001,losateo,0106713
0,0.095,losateo,0106713
1,0.0985,losateo,0106713
2,0.1635,losateo,0106713
3,0.1569,losateo,0106713
4,0.037,losateo,0106713
5,0.0564,losateo,0106713
6,0.0711,losateo,0106713
7,0,losateo,0106713
8,0,losateo,0106713
-6,0,losatfs,0106713
-5,0,losatfs,0106713
-4,0,losatfs,0106713
-3,0.1823,losatfs,0106713
-2,0.1341,losatfs,0106713
-1,0.1526,losatfs,0106713
0,0.1641,losatfs,0106713
1,0.1996,losatfs,0106713
2,0.4083,losatfs,0106713
3,0.1317,losatfs,0106713
4,0.3915,losatfs,0106713
5,0.0797,losatfs,0106713
6,0.4675,losatfs,0106713
7,0,losatfs,0106713
8,0,losatfs,0106713
-6,0,losatft,0106713
-5,0,losatft,0106713
-4,0,losatft,0106713
-3,0.0331,losatft,0106713
-2,0.0423,losatft,0106713
-1,0.0307,losatft,0106713
0,0.0561,losatft,0106713
1,0.0478,losatft,0106713
2,0.0616,losatft,0106713
3,0.1298,losatft,0106713
4,0.047,losatft,0106713
5,0.0978,losatft,0106713
6,0.0595,losatft,0106713
7,0,losatft,0106713
8,0,losatft,0106713
-6,0,losathl,0106713
-5,0,losathl,0106713
-4,0,losathl,0106713
-3,0.0441,losathl,0106713
-2,0.0282,losathl,0106713
-1,0.0258,losathl,0106713
0,0.025,losathl,0106713
1,0.0371,losathl,0106713
2,0.0243,losathl,0106713
3,0.023,losathl,0106713
4,0.0595,losathl,0106713
5,0.0307,losathl,0106713
6,0.0378,losathl,0106713
7,0,losathl,0106713
8,0,losathl,0106713
-6,0,losatlc,0106713
-5,0,losatlc,0106713
-4,0,losatlc,0106713
-3,0.0605,losatlc,0106713
-2,0.0551,losatlc,0106713
-1,0.0785,losatlc,0106713
0,0.1022,losatlc,0106713
1,0.0509,losatlc,0106713
2,0.0695,losatlc,0106713
3,0.0527,losatlc,0106713
4,0.0509,losatlc,0106713
5,0.037,losatlc,0106713
6,0.0735,losatlc,0106713
7,0,losatlc,0106713
8,0,losatlc,0106713
-6,0,losatnl,0106713
-5,0,losatnl,0106713
-4,0,losatnl,0106713
-3,0.0372,losatnl,0106713
-2,0.0252,losatnl,0106713
-1,0.0311,losatnl,0106713
0,0.0349,losatnl,0106713
1,0.0239,losatnl,0106713
2,0.0373,losatnl,0106713
3,0.0273,losatnl,0106713
4,0.0321,losatnl,0106713
5,0.0368,losatnl,0106713
6,0.0396,losatnl,0106713
7,0,losatnl,0106713
8,0,losatnl,0106713
-6,0,losatsf,0106713
-5,0,losatsf,0106713
-4,0,losatsf,0106713
-3,0.0358,losatsf,0106713
-2,0.0527,losatsf,0106713
-1,0.0417,losatsf,0106713
0,0.0314,losatsf,0106713
1,0.0238,losatsf,0106713
2,0.029,losatsf,0106713
3,0.0257,losatsf,0106713
4,0.0303,losatsf,0106713
5,0.0328,losatsf,0106713
6,0.0312,losatsf,0106713
7,0,losatsf,0106713
8,0,losatsf,0106713
-6,0,losatyh,0106713
-5,0,losatyh,0106713
-4,0,losatyh,0106713
-3,0.1098,losatyh,0106713
-2,0.036,losatyh,0106713
-1,0.0369,losatyh,0106713
0,0.0261,losatyh,0106713
1,0.032,losatyh,0106713
2,0.0432,losatyh,0106713
3,0.0283,losatyh,0106713
4,0.0453,losatyh,0106713
5,0.0325,losatyh,0106713
6,0.056,losatyh,0106713
7,0,losatyh,0106713
8,0,losatyh,0106713
-6,0,lssupac,0106713
-5,0,lssupac,0106713
-4,0,lssupac,0106713
-3,0.0432,lssupac,0106713
-2,0.0165,lssupac,0106713
-1,0.0161,lssupac,0106713
0,0.0066,lssupac,0106713
1,0.0045,lssupac,0106713
2,0.0043,lssupac,0106713
3,0.0051,lssupac,0106713
4,0.0043,lssupac,0106713
5,0.0019,lssupac,0106713
6,0.0029,lssupac,0106713
7,0,lssupac,0106713
8,0,lssupac,0106713
-6,0,lssuplt,0106713
-5,0,lssuplt,0106713
-4,0,lssuplt,0106713
-3,0.0173,lssuplt,0106713
-2,0.0107,lssuplt,0106713
-1,0.0115,lssuplt,0106713
0,0.0122,lssuplt,0106713
1,0.0065,lssuplt,0106713
2,0.0099,lssuplt,0106713
3,0.0098,lssuplt,0106713
4,0.0101,lssuplt,0106713
5,0.0088,lssuplt,0106713
6,0.0132,lssuplt,0106713
7,0,lssuplt,0106713
8,0,lssuplt,0106713
-6,0,lssupnh,0106713
-5,0,lssupnh,0106713
-4,0,lssupnh,0106713
-3,0.064,lssupnh,0106713
-2,0.0828,lssupnh,0106713
-1,0.0508,lssupnh,0106713
0,0.0549,lssupnh,0106713
1,0.0406,lssupnh,0106713
2,0.1309,lssupnh,0106713
3,0.0729,lssupnh,0106713
4,0.119,lssupnh,0106713
5,0.0569,lssupnh,0106713
6,0.0858,lssupnh,0106713
7,0,lssupnh,0106713
8,0,lssupnh,0106713
-6,0,lssupvl,0106713
-5,0,lssupvl,0106713
-4,0,lssupvl,0106713
-3,0.0441,lssupvl,0106713
-2,0.039,lssupvl,0106713
-1,0.039,lssupvl,0106713
0,0.0363,lssupvl,0106713
1,0.0393,lssupvl,0106713
2,0.0374,lssupvl,0106713
3,0.0515,lssupvl,0106713
4,0.0338,lssupvl,0106713
5,0.0369,lssupvl,0106713
6,0.1159,lssupvl,0106713
7,0,lssupvl,0106713
8,0,lssupvl,0106713
-6,0,ghmh,0106985
-5,0,ghmh,0106985
-4,0,ghmh,0106985
-3,0.2315,ghmh,0106985
-2,0.0195,ghmh,0106985
-1,0.0392,ghmh,0106985
0,0.031,ghmh,0106985
1,0.031,ghmh,0106985
2,0.0329,ghmh,0106985
3,0.0391,ghmh,0106985
4,0.0297,ghmh,0106985
5,0.0343,ghmh,0106985
6,0.033,ghmh,0106985
7,0,ghmh,0106985
8,0,ghmh,0106985
-6,0,losat,0106985
-5,0,losat,0106985
-4,0,losat,0106985
-3,0.3896,losat,0106985
-2,0.1097,losat,0106985
-1,0.215,losat,0106985
0,0.0861,losat,0106985
1,0.1626,losat,0106985
2,0.0964,losat,0106985
3,0.097,losat,0106985
4,0.1415,losat,0106985
5,0.0923,losat,0106985
6,0.1984,losat,0106985
7,0,losat,0106985
8,0,losat,0106985
-6,0,losateo,0106985
-5,0,losateo,0106985
-4,0,losateo,0106985
-3,0.0652,losateo,0106985
-2,0.0762,losateo,0106985
-1,0.0628,losateo,0106985
0,0.1446,losateo,0106985
1,0.3959,losateo,0106985
2,0.1584,losateo,0106985
3,0.1342,losateo,0106985
4,0.091,losateo,0106985
5,0.0934,losateo,0106985
6,0.0919,losateo,0106985
7,0,losateo,0106985
8,0,losateo,0106985
-6,0,losatfs,0106985
-5,0,losatfs,0106985
-4,0,losatfs,0106985
-3,0.1154,losatfs,0106985
-2,0.1097,losatfs,0106985
-1,0.0941,losatfs,0106985
0,0.0847,losatfs,0106985
1,0.3904,losatfs,0106985
2,0.1521,losatfs,0106985
3,0.1344,losatfs,0106985
4,0.0982,losatfs,0106985
5,0.0911,losatfs,0106985
6,0.0906,losatfs,0106985
7,0,losatfs,0106985
8,0,losatfs,0106985
-6,0,losatft,0106985
-5,0,losatft,0106985
-4,0,losatft,0106985
-3,0.0677,losatft,0106985
-2,0.0327,losatft,0106985
-1,0.0449,losatft,0106985
0,0.0249,losatft,0106985
1,0.0686,losatft,0106985
2,0.0406,losatft,0106985
3,0.0374,losatft,0106985
4,0.0387,losatft,0106985
5,0.0341,losatft,0106985
6,0.0469,losatft,0106985
7,0,losatft,0106985
8,0,losatft,0106985
-6,0,losathl,0106985
-5,0,losathl,0106985
-4,0,losathl,0106985
-3,0.0648,losathl,0106985
-2,0.0425,losathl,0106985
-1,0.0581,losathl,0106985
0,0.0592,losathl,0106985
1,0.0458,losathl,0106985
2,0.0523,losathl,0106985
3,0.0266,losathl,0106985
4,0.589,losathl,0106985
5,0.1875,losathl,0106985
6,0.101,losathl,0106985
7,0,losathl,0106985
8,0,losathl,0106985
-6,0,losatlc,0106985
-5,0,losatlc,0106985
-4,0,losatlc,0106985
-3,0.2832,losatlc,0106985
-2,0.1881,losatlc,0106985
-1,0.1528,losatlc,0106985
0,0.1377,losatlc,0106985
1,0.3467,losatlc,0106985
2,0.1622,losatlc,0106985
3,0.1226,losatlc,0106985
4,0.1894,losatlc,0106985
5,0.1096,losatlc,0106985
6,0.1613,losatlc,0106985
7,0,losatlc,0106985
8,0,losatlc,0106985
-6,0,losatnl,0106985
-5,0,losatnl,0106985
-4,0,losatnl,0106985
-3,0.0241,losatnl,0106985
-2,0.0487,losatnl,0106985
-1,0.0297,losatnl,0106985
0,0.0258,losatnl,0106985
1,0.0211,losatnl,0106985
2,0.0226,losatnl,0106985
3,0.0203,losatnl,0106985
4,0.0199,losatnl,0106985
5,0.0243,losatnl,0106985
6,0.031,losatnl,0106985
7,0,losatnl,0106985
8,0,losatnl,0106985
-6,0,losatsf,0106985
-5,0,losatsf,0106985
-4,0,losatsf,0106985
-3,0.0203,losatsf,0106985
-2,0.0417,losatsf,0106985
-1,0.0262,losatsf,0106985
0,0.0282,losatsf,0106985
1,0.0215,losatsf,0106985
2,0.0198,losatsf,0106985
3,0.0243,losatsf,0106985
4,0.0465,losatsf,0106985
5,0.0285,losatsf,0106985
6,0.0274,losatsf,0106985
7,0,losatsf,0106985
8,0,losatsf,0106985
-6,0,losatyh,0106985
-5,0,losatyh,0106985
-4,0,losatyh,0106985
-3,0.0272,losatyh,0106985
-2,0.0417,losatyh,0106985
-1,0.023,losatyh,0106985
0,0.0278,losatyh,0106985
1,0.0314,losatyh,0106985
2,0.019,losatyh,0106985
3,0.0276,losatyh,0106985
4,0.0194,losatyh,0106985
5,0.0268,losatyh,0106985
6,0.0226,losatyh,0106985
7,0,losatyh,0106985
8,0,losatyh,0106985
-6,0,lssupac,0106985
-5,0,lssupac,0106985
-4,0,lssupac,0106985
-3,0.059,lssupac,0106985
-2,0.0298,lssupac,0106985
-1,0.0314,lssupac,0106985
0,0.0316,lssupac,0106985
1,0.0274,lssupac,0106985
2,0.0317,lssupac,0106985
3,0.031,lssupac,0106985
4,0.0331,lssupac,0106985
5,0.034,lssupac,0106985
6,0.0377,lssupac,0106985
7,0,lssupac,0106985
8,0,lssupac,0106985
-6,0,lssuplt,0106985
-5,0,lssuplt,0106985
-4,0,lssuplt,0106985
-3,0.0617,lssuplt,0106985
-2,0.0274,lssuplt,0106985
-1,0.0278,lssuplt,0106985
0,0.0292,lssuplt,0106985
1,0.0225,lssuplt,0106985
2,0.0239,lssuplt,0106985
3,0.0223,lssuplt,0106985
4,0.0251,lssuplt,0106985
5,0.024,lssuplt,0106985
6,0.0262,lssuplt,0106985
7,0,lssuplt,0106985
8,0,lssuplt,0106985
-6,0,lssupnh,0106985
-5,0,lssupnh,0106985
-4,0,lssupnh,0106985
-3,0.0022,lssupnh,0106985
-2,0.0037,lssupnh,0106985
-1,0.0055,lssupnh,0106985
0,0.009,lssupnh,0106985
1,0.0084,lssupnh,0106985
2,0.0056,lssupnh,0106985
3,0.0064,lssupnh,0106985
4,0.0026,lssupnh,0106985
5,0.0031,lssupnh,0106985
6,0.0055,lssupnh,0106985
7,0,lssupnh,0106985
8,0,lssupnh,0106985
-6,0,lssupvl,0106985
-5,0,lssupvl,0106985
-4,0,lssupvl,0106985
-3,0.0525,lssupvl,0106985
-2,0.0299,lssupvl,0106985
-1,0.0386,lssupvl,0106985
0,0.0348,lssupvl,0106985
1,0.0365,lssupvl,0106985
2,0.0348,lssupvl,0106985
3,0.0384,lssupvl,0106985
4,0.0335,lssupvl,0106985
5,0.0374,lssupvl,0106985
6,0.0435,lssupvl,0106985
7,0,lssupvl,0106985
8,0,lssupvl,0106985
-6,0,ghmh,0107875
-5,0,ghmh,0107875
-4,0,ghmh,0107875
-3,0.0681,ghmh,0107875
-2,0.0601,ghmh,0107875
-1,0.0962,ghmh,0107875
0,0.0582,ghmh,0107875
1,0.0865,ghmh,0107875
2,0.0624,ghmh,0107875
3,0.04,ghmh,0107875
4,0.0535,ghmh,0107875
5,0.0491,ghmh,0107875
6,0.0805,ghmh,0107875
7,0,ghmh,0107875
8,0,ghmh,0107875
-6,0,losat,0107875
-5,0,losat,0107875
-4,0,losat,0107875
-3,0.0405,losat,0107875
-2,0.0769,losat,0107875
-1,0.0309,losat,0107875
0,0.0723,losat,0107875
1,0.0379,losat,0107875
2,0.0693,losat,0107875
3,0.0614,losat,0107875
4,0.0657,losat,0107875
5,0.0523,losat,0107875
6,0.0826,losat,0107875
7,0,losat,0107875
8,0,losat,0107875
-6,0,losateo,0107875
-5,0,losateo,0107875
-4,0,losateo,0107875
-3,0.0361,losateo,0107875
-2,0.0181,losateo,0107875
-1,0.0306,losateo,0107875
0,0.0351,losateo,0107875
1,0.0176,losateo,0107875
2,0.0351,losateo,0107875
3,0.0227,losateo,0107875
4,0.0159,losateo,0107875
5,0.0222,losateo,0107875
6,0.0219,losateo,0107875
7,0,losateo,0107875
8,0,losateo,0107875
-6,0,losatfs,0107875
-5,0,losatfs,0107875
-4,0,losatfs,0107875
-3,0.0914,losatfs,0107875
-2,0.1308,losatfs,0107875
-1,0.0551,losatfs,0107875
0,0.1536,losatfs,0107875
1,0.0956,losatfs,0107875
2,0.1054,losatfs,0107875
3,0.0751,losatfs,0107875
4,0.0955,losatfs,0107875
5,0.0803,losatfs,0107875
6,0.0851,losatfs,0107875
7,0,losatfs,0107875
8,0,losatfs,0107875
-6,0,losatft,0107875
-5,0,losatft,0107875
-4,0,losatft,0107875
-3,0.1462,losatft,0107875
-2,0.106,losatft,0107875
-1,0.0966,losatft,0107875
0,0.164,losatft,0107875
1,0.0891,losatft,0107875
2,0.0902,losatft,0107875
3,0.0986,losatft,0107875
4,0.0759,losatft,0107875
5,0.0879,losatft,0107875
6,0.158,losatft,0107875
7,0,losatft,0107875
8,0,losatft,0107875
-6,0,losathl,0107875
-5,0,losathl,0107875
-4,0,losathl,0107875
-3,0.0692,losathl,0107875
-2,0.029,losathl,0107875
-1,0.0578,losathl,0107875
0,0.0239,losathl,0107875
1,0.0301,losathl,0107875
2,0.0291,losathl,0107875
3,0.0359,losathl,0107875
4,0.0319,losathl,0107875
5,0.0406,losathl,0107875
6,0.0484,losathl,0107875
7,0,losathl,0107875
8,0,losathl,0107875
-6,0,losatlc,0107875
-5,0,losatlc,0107875
-4,0,losatlc,0107875
-3,0.1817,losatlc,0107875
-2,0.0979,losatlc,0107875
-1,0.0749,losatlc,0107875
0,0.064,losatlc,0107875
1,0.0731,losatlc,0107875
2,0.0847,losatlc,0107875
3,0.1017,losatlc,0107875
4,0.0995,losatlc,0107875
5,0.1054,losatlc,0107875
6,0.0699,losatlc,0107875
7,0,losatlc,0107875
8,0,losatlc,0107875
-6,0,losatnl,0107875
-5,0,losatnl,0107875
-4,0,losatnl,0107875
-3,0.1005,losatnl,0107875
-2,0.2246,losatnl,0107875
-1,0.0745,losatnl,0107875
0,0.102,losatnl,0107875
1,0.0761,losatnl,0107875
2,0.1987,losatnl,0107875
3,0.0641,losatnl,0107875
4,0.0782,losatnl,0107875
5,0.0473,losatnl,0107875
6,0.0846,losatnl,0107875
7,0,losatnl,0107875
8,0,losatnl,0107875
-6,0,losatsf,0107875
-5,0,losatsf,0107875
-4,0,losatsf,0107875
-3,0.0457,losatsf,0107875
-2,0.0393,losatsf,0107875
-1,0.0326,losatsf,0107875
0,0.0486,losatsf,0107875
1,0.0441,losatsf,0107875
2,0.0405,losatsf,0107875
3,0.0429,losatsf,0107875
4,0.053,losatsf,0107875
5,0.0288,losatsf,0107875
6,0.0274,losatsf,0107875
7,0,losatsf,0107875
8,0,losatsf,0107875
-6,0,losatyh,0107875
-5,0,losatyh,0107875
-4,0,losatyh,0107875
-3,0.0892,losatyh,0107875
-2,0.205,losatyh,0107875
-1,0.0672,losatyh,0107875
0,0.0912,losatyh,0107875
1,0.0552,losatyh,0107875
2,0.0755,losatyh,0107875
3,0.1578,losatyh,0107875
4,0.0535,losatyh,0107875
5,0.0599,losatyh,0107875
6,0.0536,losatyh,0107875
7,0,losatyh,0107875
8,0,losatyh,0107875
-6,0,lssupac,0107875
-5,0,lssupac,0107875
-4,0,lssupac,0107875
-3,0.0043,lssupac,0107875
-2,0.0049,lssupac,0107875
-1,0.0064,lssupac,0107875
0,0.0052,lssupac,0107875
1,0.0028,lssupac,0107875
2,0.0032,lssupac,0107875
3,0.0033,lssupac,0107875
4,0.0023,lssupac,0107875
5,0.0025,lssupac,0107875
6,0.0032,lssupac,0107875
7,0,lssupac,0107875
8,0,lssupac,0107875
-6,0,lssuplt,0107875
-5,0,lssuplt,0107875
-4,0,lssuplt,0107875
-3,0.0468,lssuplt,0107875
-2,0.0371,lssuplt,0107875
-1,0.035,lssuplt,0107875
0,0.0225,lssuplt,0107875
1,0.0358,lssuplt,0107875
2,0.0342,lssuplt,0107875
3,0.0241,lssuplt,0107875
4,0.2427,lssuplt,0107875
5,0.0881,lssuplt,0107875
6,0.1112,lssuplt,0107875
7,0,lssuplt,0107875
8,0,lssuplt,0107875
-6,0,lssupnh,0107875
-5,0,lssupnh,0107875
-4,0,lssupnh,0107875
-3,0.0427,lssupnh,0107875
-2,0.0413,lssupnh,0107875
-1,0.0384,lssupnh,0107875
0,0.0354,lssupnh,0107875
1,0.0357,lssupnh,0107875
2,0.0313,lssupnh,0107875
3,0.0427,lssupnh,0107875
4,0.0336,lssupnh,0107875
5,0.0372,lssupnh,0107875
6,0.0378,lssupnh,0107875
7,0,lssupnh,0107875
8,0,lssupnh,0107875
-6,0,lssupvl,0107875
-5,0,lssupvl,0107875
-4,0,lssupvl,0107875
-3,0.199,lssupvl,0107875
-2,0.1433,lssupvl,0107875
-1,0.3632,lssupvl,0107875
0,0.0778,lssupvl,0107875
1,0.3871,lssupvl,0107875
2,0.1805,lssupvl,0107875
3,0.1667,lssupvl,0107875
4,0.1405,lssupvl,0107875
5,0.1207,lssupvl,0107875
6,0.135,lssupvl,0107875
7,0,lssupvl,0107875
8,0,lssupvl,0107875
-6,0,ghmh,0107965
-5,0,ghmh,0107965
-4,0,ghmh,0107965
-3,0.0585,ghmh,0107965
-2,0.0316,ghmh,0107965
-1,0.0577,ghmh,0107965
